0.0,1950.0,10.996774890154619,
2.0,1887.5,11.078180995449566,
4.0,1825.0,10.29947014354928,
6.0,1762.5,10.682085316766218,
8.0,1700.0,9.980078048317278,
10.0,1637.5,11.409444772835933,
12.0,1575.0,10.536052694825973,
14.0,1512.5,10.166748050867138,
16.0,1450.0,11.091248023694972,
18.0,1387.5,11.575575544174328,
20.0,1325.0,NA,
22.0,1251.78125,10.937204961390737,
24.0,1178.5625,10.726980134242707,
26.0,1105.34375,11.236102396657946,
28.0,1032.125,10.806412628663953,
30.0,958.90625,10.470352204565646,
32.0,885.6875,10.947049527772625,
34.0,812.4687500000002,10.921840875293855,
36.0,739.25,10.931786941738084,
38.0,666.03125,10.709318811648407,
40.0,592.8125,10.829728871573435,
42.0,519.5937500000002,9.45643995477784,
44.0,446.375,10.928622611365485,
46.0,373.15625,10.387621046131072,
48.0,299.9375,10.778129133786022,
50.0,226.71875,10.123571749629855,
52.0,153.5,10.872997988872584,
54.0,93.27777777777783,10.440974714231977,
56.0,33.05555555555566,10.486917672043658,
58.0,-27.166666666666742,NA,
60.0,-87.38888888888869,9.715979628139594,
62.0,-147.6111111111113,NA,
64.0,-207.83333333333348,11.338409984333664,
66.0,-268.05555555555566,10.133543605769459,
68.0,-328.2777777777778,9.009406917535795,
70.0,-388.5,10.592818428307835,
72.0,-448.7222222222222,10.61121009742155,
74.0,-508.9444444444448,8.94102673463862,
76.0,-569.1666666666665,11.402758811251964,
78.0,-629.3888888888891,10.926573362258695,
80.0,-689.6111111111109,9.820513833485858,
82.0,-749.8333333333335,10.457775142002685,
84.0,-810.0555555555557,10.537780377173354,
86.0,-870.2777777777783,9.30507709884546,
88.0,-930.5,10.74425166092177,
90.0,-1047.2142857142858,10.42090858668277,
92.0,-1163.9285714285716,9.662124720075544,
94.0,-1280.6428571428573,10.629029574353654,
96.0,-1397.3571428571427,10.553705841525694,
98.0,-1514.071428571429,8.669418197462258,
100.0,-1630.7857142857142,10.33475628348118,
102.0,-1747.5,9.555025346252672,
104.0,-1864.2142857142858,11.709133780500304,
106.0,-1980.928571428571,9.979080593966103,
108.0,-2097.642857142857,10.85048835867771,
110.0,-2214.357142857143,9.989489351237308,
112.0,-2331.0714285714275,10.232247091225394,
114.0,-2447.7857142857138,9.444403211394851,
116.0,-2564.5,11.383308302826897,
118.0,-2708.357142857142,NA,
120.0,-2852.2142857142853,10.670479840907197,
122.0,-2996.0714285714294,NA,
124.0,-3139.9285714285716,9.468211053236777,
126.0,-3283.7857142857147,9.824001289347773,
128.0,-3427.642857142857,11.359808235588961,
130.0,-3571.5,9.442634736529682,
132.0,-3715.357142857143,9.026820547388056,
134.0,-3859.2142857142862,9.714671269493929,
136.0,-4003.0714285714284,11.07596161512226,
138.0,-4146.9285714285725,NA,
140.0,-4290.785714285714,10.24608915985091,
142.0,-4434.642857142858,NA,
144.0,-4578.5,8.6995675422733,
146.0,-4673.65625,9.622356550309416,
148.0,-4768.8125,10.61522772221276,
150.0,-4863.96875,10.136422854852295,
152.0,-4959.125,10.234952809565868,
154.0,-5054.28125,9.331247451515345,
156.0,-5149.437500000001,11.501239812626853,
158.0,-5244.59375,10.097342667443922,
160.0,-5339.75,9.975367683683968,
164.0,-5530.0625,10.356374174121155,
168.0,-5720.375,10.98361015207642,
172.0,-5910.6875,9.758806003864153,
176.0,-6101.0,9.653146681470917,
180.0,-6142.150000000001,10.260591321890839,
184.0,-6183.3,10.790930752236733,
188.0,-6224.45,10.997371185155448,
192.0,-6265.6,9.71286268035029,
196.0,-6306.75,9.189647353182165,
200.0,-6347.9,11.310704025590523,
204.0,-6389.050000000001,9.182142704983075,
208.0,-6430.200000000001,9.230031173989032,
212.0,-6471.35,11.140730277552846,
216.0,-6512.5,10.113301911117675,
220.0,-6577.4047619047615,9.218429341694105,
224.0,-6642.309523809525,10.339283271968267,
228.0,-6707.214285714286,9.88765344186367,
232.0,-6772.119047619048,10.643545838855179,
236.0,-6837.023809523809,9.139988116515843,
240.0,-6901.928571428571,10.029784439098579,
244.0,-6966.833333333332,9.89330371212436,
248.0,-7031.738095238095,8.627167258808926,
252.0,-7096.642857142857,10.122736079721099,
256.0,-7161.54761904762,10.606583738663312,
260.0,-7226.45238095238,10.346191452720502,
264.0,-7291.357142857143,9.614977774744874,
268.0,-7356.261904761906,NA,
272.0,-7421.166666666668,10.220925041319745,
276.0,-7486.071428571429,9.655744800102001,
280.0,-7550.976190476191,11.653331059610768,
284.0,-7615.880952380952,10.104945258614617,
288.0,-7680.785714285714,9.862610778712654,
292.0,-7745.690476190477,10.827927154480319,
296.0,-7810.5952380952385,12.241998691123488,
300.0,-7875.5,10.454862197011806,
304.0,-7893.0,NA,
308.0,-7910.5,10.285501060484727,
312.0,-7928.0,NA,
316.0,-7945.5,9.59431676998735,
320.0,-7963.0,NA,
324.0,-7980.5,10.397743254444354,
328.0,-7998.0,NA,
332.0,-8015.5,9.704064490582205,
336.0,-8033.0,NA,
340.0,-8050.5,10.02246091311115,
343.0,-8063.625,NA,
347.0,-8081.125,10.595110818031195,
